Index,ID,Name,Type
3919,MG_063_MONOMER,"1-phosphofructokinase, putative",misfolded
3920,MG_064_MONOMER,"ABC transporter, permease protein, putative",misfolded
3921,MG_065_MONOMER,"ABC transporter, ATP-binding protein",misfolded
3922,MG_066_MONOMER,transketolase,misfolded
3923,MG_067_MONOMER,"lipoprotein, putative",misfolded
3924,MG_068_MONOMER,"lipoprotein, putative",misfolded
3925,MG_069_MONOMER,"PTS system, glucose-specific IIABC component",misfolded
3926,MG_070_MONOMER,ribosomal protein S2,misfolded
3927,MG_071_MONOMER,"ATPase, P-type (transporting), HAD superfamily, subfamily IC",misfolded
3928,MG_072_MONOMER,"preprotein translocase, SecA subunit",misfolded
3929,MG_073_MONOMER,"excinuclease ABC, B subunit",misfolded
3930,MG_074_MONOMER,,misfolded
3931,MG_075_MONOMER,116 kDa surface antigen,misfolded
3932,MG_076_MONOMER,,misfolded
3933,MG_077_MONOMER,"oligopeptide ABC transporter, permease protein",misfolded
3934,MG_078_MONOMER,"oligopeptide ABC transporter, permease protein",misfolded
3935,MG_079_MONOMER,"oligopeptide ABC transporter, ATP-binding protein",misfolded
3936,MG_080_MONOMER,"oligopeptide ABC transporter, ATP-binding protein",misfolded
3937,MG_081_MONOMER,ribosomal protein L11,misfolded
3938,MG_082_MONOMER,ribosomal protein L1,misfolded
3939,MG_083_MONOMER,peptidyl-tRNA hydrolase,misfolded
3940,MG_084_MONOMER,tRNA(Ile)-lysidine synthetase,misfolded
3941,MG_085_MONOMER,HPr(Ser) kinase/phosphatase,misfolded
3942,MG_086_MONOMER,prolipoprotein diacylglyceryl transferase,misfolded
3943,MG_087_MONOMER,ribosomal protein S12,misfolded
3944,MG_088_MONOMER,ribosomal protein S7,misfolded
3945,MG_089_MONOMER,translation elongation factor G,misfolded
3946,MG_090_MONOMER,ribosomal protein S6,misfolded
3947,MG_091_MONOMER,single-strand binding protein family,misfolded
3948,MG_092_MONOMER,ribosomal protein S18,misfolded
3949,MG_093_MONOMER,ribosomal protein L9,misfolded
3950,MG_094_MONOMER,replicative DNA helicase,misfolded
3951,MG_095_MONOMER,"lipoprotein, putative",misfolded
3952,MG_096_MONOMER,,misfolded
3953,MG_097_MONOMER,"uracil-DNA glycosylase, putative",misfolded
3954,MG_098_MONOMER,"glutamyl-tRNA(Gln) and/or aspartyl-tRNA(Asn) amidotransferase, C subunit",misfolded
3955,MG_099_MONOMER,"glutamyl-tRNA(Gln) and/or aspartyl-tRNA(Asn) amidotransferase, A subunit",misfolded
3956,MG_100_MONOMER,"glutamyl-tRNA(Gln) and/or aspartyl-tRNA(Asn) amidotransferase, B subunit",misfolded
3957,MG_101_MONOMER,Uncharacterized HTH-type transcriptional regulator,misfolded
3958,MG_102_MONOMER,thioredoxin-disulfide reductase,misfolded
3959,MG_103_MONOMER,,misfolded
3960,MG_476_MONOMER,"preprotein translocase, SecG subunit",misfolded
3961,MG_104_MONOMER,ribonuclease R,misfolded
3962,MG_105_MONOMER,putative DNA integrity scanning protein,misfolded
3963,MG_106_MONOMER,peptide deformylase,misfolded
3964,MG_107_MONOMER,guanylate kinase,misfolded
3965,MG_108_MONOMER,"Ser/Thr protein phosphatase 2C, putative",misfolded
3966,MG_109_MONOMER,"serine/threonine protein kinase, putative",misfolded
3967,MG_110_MONOMER,ribosome small subunit-dependent GTPase A,misfolded
3968,MG_111_MONOMER,glucose-6-phosphate isomerase,misfolded
3969,MG_112_MONOMER,ribulose-phosphate 3-epimerase,misfolded
3970,MG_113_MONOMER,asparaginyl-tRNA synthetase,misfolded
3971,MG_114_MONOMER,CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase,misfolded
3972,MG_115_MONOMER,competence/damage-inducible protein CinA domain protein,misfolded
3973,MG_116_MONOMER,,misfolded
3974,MG_117_MONOMER,,misfolded
3975,MG_118_MONOMER,UDP-glucose 4-epimerase,misfolded
3976,MG_119_MONOMER,"Monosaccharide (riboside/galactoside) ABC transporter, ATP-binding protein",misfolded
3977,MG_120_MONOMER,"Monosaccharide (riboside/galactoside) ABC transporter, permease protein",misfolded
3978,MG_121_MONOMER,"Monosaccharide (riboside/galactoside) ABC transporter, permease protein",misfolded
3979,MG_122_MONOMER,DNA topoisomerase I,misfolded
3980,MG_123_MONOMER,arginine deaminasse,misfolded
3981,MG_124_MONOMER,thioredoxin,misfolded
3982,MG_125_MONOMER,"Cof-like hydrolase, putative",misfolded
3983,MG_126_MONOMER,tryptophanyl-tRNA synthetase,misfolded
3984,MG_127_MONOMER,Spx subfamily protein,misfolded
3985,MG_128_MONOMER,"inorganic polyphosphate/ATP-NAD kinase, probable",misfolded
3986,MG_129_MONOMER,Putative phosphotransferase enzyme glucose-specific IIB component,misfolded
3987,MG_130_MONOMER,,misfolded
3988,MG_131_MONOMER,hypothetical protein,misfolded
3989,MG_132_MONOMER,purine nucleoside phosphoramidase,misfolded
3990,MG_133_MONOMER,"membrane protein, putative",misfolded
3991,MG_134_MONOMER,,misfolded
3992,MG_135_MONOMER,"membrane protein, putative",misfolded
3993,MG_136_MONOMER,lysyl-tRNA synthetase,misfolded
3994,MG_137_MONOMER,UDP-galactopyranose mutase,misfolded
3995,MG_138_MONOMER,Translation elongation factor 4,misfolded
3996,MG_139_MONOMER,ribonuclease J,misfolded
3997,MG_140_MONOMER,putative ATP-dependent helicase,misfolded
3998,MG_141_MONOMER,transcription termination factor NusA,misfolded
3999,MG_477_MONOMER,,misfolded
4000,MG_142_MONOMER,translation initiation factor IF-2,misfolded
4001,MG_143_MONOMER,ribosome-binding factor A,misfolded
4002,MG_144_MONOMER,,misfolded
4003,MG_145_MONOMER,riboflavin biosynthesis protein RibF,misfolded
4004,MG_146_MONOMER,UPF0053 protein,misfolded
4005,MG_147_MONOMER,"membrane protein, putative",misfolded
4006,MG_148_MONOMER,,misfolded
4007,MG_149_MONOMER,"lipoprotein, putative",misfolded
4008,MG_478_MONOMER,,misfolded
4009,MG_150_MONOMER,ribosomal protein S10,misfolded
4010,MG_151_MONOMER,ribosomal protein L3,misfolded
4011,MG_152_MONOMER,ribosomal protein L4/L1 family,misfolded
4012,MG_153_MONOMER,ribosomal protein L23,misfolded
4013,MG_154_MONOMER,ribosomal protein L2,misfolded
4014,MG_155_MONOMER,ribosomal protein S19,misfolded
4015,MG_156_MONOMER,ribosomal protein L22,misfolded
4016,MG_157_MONOMER,ribosomal protein S3,misfolded
4017,MG_158_MONOMER,ribosomal protein L16,misfolded
4018,MG_159_MONOMER,ribosomal protein L29,misfolded
4019,MG_160_MONOMER,ribosomal protein S17,misfolded
4020,MG_161_MONOMER,ribosomal protein L14,misfolded
4021,MG_162_MONOMER,ribosomal protein L24,misfolded
4022,MG_163_MONOMER,ribosomal protein L5,misfolded
4023,MG_164_MONOMER,ribosomal protein S14,misfolded
4024,MG_165_MONOMER,ribosomal protein S8,misfolded
4025,MG_166_MONOMER,ribosomal protein L6,misfolded
4026,MG_167_MONOMER,ribosomal protein L18,misfolded
4027,MG_168_MONOMER,ribosomal protein S5,misfolded
4028,MG_169_MONOMER,ribosomal protein L15,misfolded
4029,MG_170_MONOMER,"preprotein translocase, SecY subunit",misfolded
4030,MG_171_MONOMER,adenylate kinase,misfolded
4031,MG_172_MONOMER,"methionine aminopeptidase, type I",misfolded
4032,MG_173_MONOMER,translation initiation factor IF-1,misfolded
4033,MG_174_MONOMER,ribosomal protein L36,misfolded
4034,MG_175_MONOMER,ribosomal protein S13,misfolded
4035,MG_176_MONOMER,,misfolded
4036,MG_177_MONOMER,"DNA-directed RNA polymerase, alpha subunit",misfolded
4037,MG_178_MONOMER,ribosomal protein L17,misfolded
4038,MG_179_MONOMER,"metal ion (cobalt) ABC transporter, ATP-binding protein, putative",misfolded
4039,MG_180_MONOMER,"metal ion (cobalt) ABC transporter, ATP-binding protein, putative",misfolded
4040,MG_181_MONOMER,"metal ion (cobalt) ABC transporter, permease protein",misfolded
4041,MG_182_MONOMER,tRNA pseudouridine synthase A,misfolded
4042,MG_183_MONOMER,oligoendopeptidase F,misfolded
4043,MG_184_MONOMER,adenine-specific DNA modification methylase,misfolded
4044,MG_185_MONOMER,"lipoprotein, putative",misfolded
4045,MG_186_MONOMER,"Oligosaccharide or polyol ABC transporter, substrate binding protein",misfolded
4046,MG_187_MONOMER,"Oligosaccharide or polyol ABC transporter, ATP-binding protein",misfolded
4047,MG_188_MONOMER,"Oligosaccharide or polyol ABC transporter, permease protein",misfolded
4048,MG_189_MONOMER,"Oligosaccharide or polyol ABC transporter, permease protein",misfolded
4049,MG_190_MONOMER,phosphoesterase,misfolded
4050,MG_191_MONOMER,MgPa adhesin,misfolded
4051,MG_192_MONOMER,P110 protein,misfolded
4052,MG_194_MONOMER,"phenylalanyl-tRNA synthetase, alpha subunit",misfolded
4053,MG_195_MONOMER,"phenylalanyl-tRNA synthetase, beta subunit",misfolded
4054,MG_196_MONOMER,translation initiation factor IF-3,misfolded
4055,MG_197_MONOMER,ribosomal protein L35,misfolded
4056,MG_198_MONOMER,ribosomal protein L20,misfolded
4057,MG_199_MONOMER,"ribonuclease HIII, putative, frameshift",misfolded
4058,MG_200_MONOMER,DnaJ domain protein,misfolded
4059,MG_201_MONOMER,co-chaperone GrpE,misfolded
4060,MG_202_MONOMER,,misfolded
4061,MG_203_MONOMER,"DNA topoisomerase IV, B subunit",misfolded
4062,MG_204_MONOMER,"DNA topoisomerase IV, A subunit",misfolded
4063,MG_205_MONOMER,"heat-inducible transcription repressor HrcA, putative",misfolded
4064,MG_206_MONOMER,"excinuclease ABC, C subunit",misfolded
4065,MG_207_MONOMER,Ser/Thr protein phosphatase 2A,misfolded
4066,MG_208_MONOMER,glycoprotease,misfolded
4067,MG_209_MONOMER,"23S rRNA pseudouridine synthase; U955, U2504, U2580",misfolded
4068,MG_210_MONOMER,"prolipoprotein signal peptidase, signal peptidase II",misfolded
4069,MG_480_MONOMER,,misfolded
4070,MG_481_MONOMER,30S ribosomal protein S21,misfolded
4071,MG_211_MONOMER,,misfolded
4072,MG_482_MONOMER,holo-(acyl-carrier-protein) synthase,misfolded
4073,MG_212_MONOMER,"1-acyl-sn-glycerol-3-phosphate acyltransferase, putative",misfolded
4074,MG_213_MONOMER,segregation and condensation protein A,misfolded
4075,MG_214_MONOMER,segregation and condensation protein B,misfolded
4076,MG_215_MONOMER,6-phosphofructokinase,misfolded
4077,MG_216_MONOMER,pyruvate kinase,misfolded
4078,MG_217_MONOMER,P65 adhesin,misfolded
4079,MG_218_MONOMER,high molecular weight cytadherence accessory protein 2,misfolded
4080,MG_491_MONOMER,,misfolded
4081,MG_219_MONOMER,,misfolded
4082,MG_220_MONOMER,,misfolded
4083,MG_221_MONOMER,mraZ protein,misfolded
4084,MG_222_MONOMER,S-adenosyl-methyltransferase MraW,misfolded
4085,MG_223_MONOMER,,misfolded
4086,MG_224_MONOMER,cell division protein FtsZ,misfolded
4087,MG_225_MONOMER,amino acid-polyamine-organocation (APC) permease,misfolded
4088,MG_226_MONOMER,amino acid-polyamine-organocation (APC) permease,misfolded
4089,MG_227_MONOMER,thymidylate synthase,misfolded
4090,MG_228_MONOMER,dihydrofolate reductase,misfolded
4091,MG_229_MONOMER,"ribonucleoside-diphosphate reductase, beta chain",misfolded
4092,MG_230_MONOMER,ribonucleotide reductase stimulatory protein,misfolded
4093,MG_231_MONOMER,"ribonucleoside-diphosphate reductase, alpha chain",misfolded
4094,MG_232_MONOMER,ribosomal protein L21,misfolded
4095,MG_233_MONOMER,,misfolded
4096,MG_234_MONOMER,ribosomal protein L27,misfolded
4097,MG_235_MONOMER,apurinic endonuclease,misfolded
4098,MG_236_MONOMER,ferric uptake repressor,misfolded
4099,MG_237_MONOMER,,misfolded
4100,MG_238_MONOMER,trigger factor,misfolded
4101,MG_239_MONOMER,ATP-dependent protease La,misfolded
4102,MG_240_MONOMER,nicotinamide-nucleotide adenylyltransferase/conserved hypothetical protein,misfolded
4103,MG_241_MONOMER,,misfolded
4104,MG_242_MONOMER,,misfolded
4105,MG_243_MONOMER,"conserved hypothetical protein, authentic frameshift",misfolded
4106,MG_244_MONOMER,3-5' helicase,misfolded
4107,MG_245_MONOMER,"5-formyltetrahydrofolate cyclo-ligase, putative",misfolded
4108,MG_246_MONOMER,Ser/Thr protein phosphatase 2A,misfolded
4109,MG_247_MONOMER,"membrane protein, putative",misfolded
4110,MG_248_MONOMER,,misfolded
4111,MG_249_MONOMER,RNA polymerase sigma factor RpoD,misfolded
4112,MG_250_MONOMER,DNA primase,misfolded
4113,MG_251_MONOMER,glycyl-tRNA synthetase,misfolded
4114,MG_252_MONOMER,23S rRNA methyltransferase; G2251,misfolded
4115,MG_253_MONOMER,cysteinyl-tRNA synthetase,misfolded
4116,MG_254_MONOMER,"DNA ligase, NAD-dependent",misfolded
4117,MG_255_MONOMER,,misfolded
4118,MG_494_MONOMER,,misfolded
4119,MG_256_MONOMER,,misfolded
4120,MG_257_MONOMER,ribosomal protein L31,misfolded
4121,MG_258_MONOMER,peptide chain release factor 1,misfolded
4122,MG_259_MONOMER,modification methylase,misfolded
4123,MG_260_MONOMER,"lipoprotein, putative",misfolded
4124,MG_261_MONOMER,"DNA polymerase III, alpha subunit",misfolded
4125,MG_262_MONOMER,"polI-like 5'-3' exonuclease, putative",misfolded
4126,MG_498_MONOMER,formamidopyrimidine-DNA glycosylase,misfolded
4127,MG_263_MONOMER,Cof-like hydrolase,misfolded
4128,MG_264_MONOMER,dephospho-CoA kinase,misfolded
4129,MG_265_MONOMER,sugar phosphatase,misfolded
4130,MG_266_MONOMER,leucyl-tRNA synthetase,misfolded
4131,MG_267_MONOMER,,misfolded
4132,MG_268_MONOMER,,misfolded
4133,MG_269_MONOMER,,misfolded
4134,MG_270_MONOMER,"lipoyltransferase/lipoate-protein ligase, putative",misfolded
4135,MG_271_MONOMER,dihydrolipoamide dehydrogenase,misfolded
4136,MG_272_MONOMER,dihydrolipoamide acetyltransferase,misfolded
4137,MG_273_MONOMER,"pyruvate dehydrogenase component E1, beta subunit",misfolded
4138,MG_274_MONOMER,"pyruvate dehydrogenase component E1, alpha subunit",misfolded
4139,MG_275_MONOMER,NADH oxidase,misfolded
4140,MG_276_MONOMER,adenine phosphoribosyltransferase,misfolded
4141,MG_277_MONOMER,Protein-export membrane protein secDF,misfolded
4142,MG_278_MONOMER,GTP diphosphokinase,misfolded
4143,MG_279_MONOMER,,misfolded
4144,MG_280_MONOMER,sensory rhodopsin II transducer motif,misfolded
4145,MG_281_MONOMER,,misfolded
4146,MG_282_MONOMER,transcription elongation factor GreA,misfolded
4147,MG_283_MONOMER,prolyl-tRNA synthetase,misfolded
4148,MG_284_MONOMER,,misfolded
4149,MG_285_MONOMER,,misfolded
4150,MG_286_MONOMER,,misfolded
4151,MG_287_MONOMER,acyl carrier protein,misfolded
4152,MG_288_MONOMER,protein L,misfolded
4153,MG_289_MONOMER,"phosphonate ABC transporter, substrate binding protein (P37), putative",misfolded
4154,MG_290_MONOMER,"phosphonate ABC transporter, ATP-binding protein, putative",misfolded
4155,MG_291_MONOMER,"phosphonate ABC transporter, permease protein (P69), putative",misfolded
4156,MG_505_MONOMER,putative holliday junction resolvase,misfolded
4157,MG_292_MONOMER,alanyl-tRNA synthetase,misfolded
4158,MG_293_MONOMER,glycerophosphoryl diester phosphodiesterase,misfolded
4159,MG_294_MONOMER,major facilitator superfamily (MFS) protein,misfolded
4160,MG_295_MONOMER,tRNA U34 sulfurtransferase,misfolded
4161,MG_296_MONOMER,,misfolded
4162,MG_297_MONOMER,signal recognition particle receptor,misfolded
4163,MG_298_MONOMER,chromosome segregation protein SMC,misfolded
4164,MG_299_MONOMER,phosphate acetyltransferase,misfolded
4165,MG_300_MONOMER,phosphoglycerate kinase,misfolded
4166,MG_301_MONOMER,"glyceraldehyde-3-phosphate dehydrogenase, type I",misfolded
4167,MG_302_MONOMER,"metal ion (cobalt) ABC transporter, permease protein, putative",misfolded
4168,MG_303_MONOMER,"metal ion (cobalt) ABC transporter, ATP-binding protein, putative",misfolded
4169,MG_304_MONOMER,"metal ion (cobalt) ABC transporter, ATP-binding protein, putative",misfolded
4170,MG_305_MONOMER,chaperone,misfolded
4171,MG_306_MONOMER,"membrane protein, putative",misfolded
4172,MG_307_MONOMER,"lipoprotein, putative",misfolded
4173,MG_308_MONOMER,ATP-dependent RNA helicase,misfolded
4174,MG_309_MONOMER,"lipoprotein, putative",misfolded
4175,MG_310_MONOMER,"hydrolase, Putative esterase/lipase 1",misfolded
4176,MG_311_MONOMER,ribosomal protein S4,misfolded
4177,MG_312_MONOMER,high molecular weight cytadherence accessory protein 1,misfolded
4178,MG_313_MONOMER,"membrane protein, putative",misfolded
4179,MG_314_MONOMER,,misfolded
4180,MG_315_MONOMER,"DNA polymerase III, delta subunit, putative",misfolded
4181,MG_316_MONOMER,DNA internalization-related competence protein ComEC/Rec2,misfolded
4182,MG_317_MONOMER,high molecular weight cytadherence accessory protein 3,misfolded
4183,MG_318_MONOMER,P32 adhesin,misfolded
4184,MG_319_MONOMER,,misfolded
4185,MG_320_MONOMER,"membrane protein, putative",misfolded
4186,MG_321_MONOMER,"oligopeptide ABC transporter, substrate binding protein",misfolded
4187,MG_322_MONOMER,potassium uptake protein,misfolded
4188,MG_323_MONOMER,potassium uptake protein,misfolded
4189,MG_515_MONOMER,,misfolded
4190,MG_324_MONOMER,aminopeptidase,misfolded
4191,MG_325_MONOMER,ribosomal protein L33,misfolded
4192,MG_326_MONOMER,degV family protein,misfolded
4193,MG_327_MONOMER,"hydrolase, Putative esterase/lipase 2",misfolded
4194,MG_328_MONOMER,coiled coil putative structural protein involved in cytoskeleton,misfolded
4195,MG_329_MONOMER,GTP-binding protein engA,misfolded
4196,MG_330_MONOMER,cytidylate kinase,misfolded
4197,MG_331_MONOMER,,misfolded
4198,MG_332_MONOMER,,misfolded
4199,MG_333_MONOMER,"FMN-dependent NADH-azoreductase, putative",misfolded
4200,MG_334_MONOMER,valyl-tRNA synthetase,misfolded
4201,MG_335_MONOMER,"GTP-binding protein engB, putative",misfolded
4202,MG_516_MONOMER,,misfolded
4203,MG_517_MONOMER,"glycosyl transferase, group 2 family protein",misfolded
4204,MG_336_MONOMER,cysteine desulfurase,misfolded
4205,MG_337_MONOMER,,misfolded
4206,MG_338_MONOMER,"lipoprotein, putative",misfolded
4207,MG_339_MONOMER,"recombination protein, strand exchange",misfolded
4208,MG_340_MONOMER,"DNA-directed RNA polymerase, beta subunit",misfolded
4209,MG_341_MONOMER,"DNA-directed RNA polymerase, beta subunit",misfolded
4210,MG_342_MONOMER,NADPH-dependent FMN reductase domain protein,misfolded
4211,MG_343_MONOMER,,misfolded
4212,MG_344_MONOMER,"hydrolase, Putative esterase/lipase 3",misfolded
4213,MG_345_MONOMER,isoleucyl-tRNA synthetase,misfolded
4214,MG_346_MONOMER,23S rRNA methyltransferase; U2552,misfolded
4215,MG_347_MONOMER,tRNA (guanine-N(7)-)-methyltransferase,misfolded
4216,MG_348_MONOMER,"lipoprotein, putative",misfolded
4217,MG_349_MONOMER,Replication initiation/membrane attachment protein,misfolded
4218,MG_350_MONOMER,,misfolded
4219,MG_521_MONOMER,"membrane protein, putative",misfolded
4220,MG_351_MONOMER,inorganic pyrophosphatase,misfolded
4221,MG_352_MONOMER,Holliday junction endonuclease,misfolded
4222,MG_353_MONOMER,"DNA-binding protein HU, putative",misfolded
4223,MG_354_MONOMER,,misfolded
4224,MG_355_MONOMER,"ATP-dependent Clp protease, ATPase subunit",misfolded
4225,MG_356_MONOMER,"choline/ethanolamine kinase, putative",misfolded
4226,MG_357_MONOMER,acetate kinase,misfolded
4227,MG_358_MONOMER,Holliday junction DNA helicase,misfolded
4228,MG_359_MONOMER,Holliday junction DNA helicase RuvB,misfolded
4229,MG_360_MONOMER,ImpB/MucB/SamB family protein,misfolded
4230,MG_361_MONOMER,ribosomal protein L10,misfolded
4231,MG_362_MONOMER,ribosomal protein L7/L12,misfolded
4232,MG_363_MONOMER,ribosomal protein L32,misfolded
4233,MG_522_MONOMER,ribosomal protein S20,misfolded
4234,MG_364_MONOMER,Replication initiation/membrane attachment protein,misfolded
4235,MG_365_MONOMER,methionyl-tRNA formyltransferase,misfolded
4236,MG_366_MONOMER,,misfolded
4237,MG_367_MONOMER,ribonuclease III,misfolded
4238,MG_368_MONOMER,fatty acid/phospholipid synthesis protein PlsX,misfolded
4239,MG_369_MONOMER,DAK2 phosphatase domain protein,misfolded
4240,MG_370_MONOMER,"23S rRNA pseudouridine synthase; U1911, U1915, U1917",misfolded
4241,MG_371_MONOMER,DHH family protein,misfolded
4242,MG_372_MONOMER,thiamine biosynthesis/tRNA modification protein ThiI,misfolded
4243,MG_373_MONOMER,,misfolded
4244,MG_374_MONOMER,,misfolded
4245,MG_375_MONOMER,threonyl-tRNA synthetase,misfolded
4246,MG_376_MONOMER,,misfolded
4247,MG_377_MONOMER,,misfolded
4248,MG_378_MONOMER,arginyl-tRNA synthetase,misfolded
4249,MG_379_MONOMER,tRNA uridine 5-carboxymethylaminomethyl modification enzyme GidA,misfolded
4250,MG_380_MONOMER,methyltransferase GidB,misfolded
4251,MG_381_MONOMER,,misfolded
4252,MG_382_MONOMER,uridine kinase,misfolded
4253,MG_383_MONOMER,"NH(3)-dependent NAD+ synthetase, putative",misfolded
4254,MG_384_MONOMER,GTPase1 Obg,misfolded
4255,MG_524_MONOMER,,misfolded
4256,MG_385_MONOMER,glycerophosphoryl diester phosphodiesterase family protein,misfolded
4257,MG_386_MONOMER,P200 protein,misfolded
4258,MG_387_MONOMER,GTP-binding protein Era,misfolded
4259,MG_388_MONOMER,Putative metalloprotease,misfolded
4260,MG_389_MONOMER,,misfolded
4261,MG_390_MONOMER,"toxin ABC transporter, ATP-binding/permease protein",misfolded
4262,MG_391_MONOMER,cytosol aminopeptidase,misfolded
4263,MG_392_MONOMER,chaperonin,misfolded
4264,MG_393_MONOMER,"chaperonin, 10 kDa",misfolded
4265,MG_394_MONOMER,serine hydroxymethyltransferase,misfolded
4266,MG_395_MONOMER,"lipoprotein, putative",misfolded
4267,MG_396_MONOMER,ribose 5-phosphate isomerase B,misfolded
4268,MG_397_MONOMER,,misfolded
4269,MG_398_MONOMER,"ATP synthase F1, epsilon subunit",misfolded
4270,MG_399_MONOMER,"ATP synthase F1, beta subunit",misfolded
4271,MG_400_MONOMER,"ATP synthase F1, gamma subunit",misfolded
4272,MG_401_MONOMER,"ATP synthase F1, alpha subunit",misfolded
4273,MG_402_MONOMER,"ATP synthase F1, delta subunit",misfolded
4274,MG_403_MONOMER,"ATP synthase F0, B subunit",misfolded
4275,MG_404_MONOMER,"ATP synthase F0, C subunit",misfolded
4276,MG_405_MONOMER,"ATP synthase F0, A subunit",misfolded
4277,MG_406_MONOMER,,misfolded
4278,MG_407_MONOMER,enolase,misfolded
4279,MG_408_MONOMER,methionine-S-sulfoxide reductase,misfolded
4280,MG_409_MONOMER,"phosphate transport system regulatory protein PhoU, putative",misfolded
4281,MG_410_MONOMER,"phosphate ABC transporter, ATP-binding protein",misfolded
4282,MG_411_MONOMER,"phosphate ABC transporter, permease protein PstA",misfolded
4283,MG_412_MONOMER,"phosphate ABC transporter, substrate-binding protein",misfolded
4284,MG_414_MONOMER,,misfolded
4285,MG_525_MONOMER,,misfolded
4286,MG_417_MONOMER,ribosomal protein S9,misfolded
4287,MG_418_MONOMER,ribosomal protein L13,misfolded
4288,MG_419_MONOMER,"DNA polymerase III, subunit gamma and tau",misfolded
4289,MG_421_MONOMER,"excinuclease ABC, A subunit",misfolded
4290,MG_422_MONOMER,,misfolded
4291,MG_423_MONOMER,metallo-beta-lactamase superfamily protein,misfolded
4292,MG_424_MONOMER,ribosomal protein S15,misfolded
4293,MG_425_MONOMER,ATP-dependent RNA helicase,misfolded
4294,MG_426_MONOMER,ribosomal protein L28,misfolded
4295,MG_427_MONOMER,osmotically inducible peroxidase,misfolded
4296,MG_428_MONOMER,"LuxR bacterial regulatory protein, putative",misfolded
4297,MG_429_MONOMER,"PTS system, E1",misfolded
4298,MG_430_MONOMER,"2,3-bisphosphoglycerate-independent phosphoglycerate mutase",misfolded
4299,MG_431_MONOMER,triosephosphate isomerase,misfolded
4300,MG_432_MONOMER,"membrane protein, putative",misfolded
4301,MG_433_MONOMER,translation elongation factor Ts,misfolded
4302,MG_434_MONOMER,uridylate kinase,misfolded
4303,MG_435_MONOMER,ribosome recycling factor,misfolded
4304,MG_437_MONOMER,phosphatidate cytidylyltransferase,misfolded
4305,MG_438_MONOMER,type I restriction modification DNA specificity domain protein,misfolded
4306,MG_439_MONOMER,"lipoprotein, putative",misfolded
4307,MG_440_MONOMER,"lipoprotein, putative",misfolded
4308,MG_441_MONOMER,,misfolded
4309,MG_442_MONOMER,ribosomal biogenesis GTPase,misfolded
4310,MG_443_MONOMER,"membrane protein, putative",misfolded
4311,MG_444_MONOMER,ribosomal protein L19,misfolded
4312,MG_445_MONOMER,tRNA (guanine-N1)-methyltransferase,misfolded
4313,MG_446_MONOMER,ribosomal protein S16,misfolded
4314,MG_447_MONOMER,multidrug efflux pump,misfolded
4315,MG_448_MONOMER,methionine-R-sulfoxide reductase,misfolded
4316,MG_449_MONOMER,"conserved hypothetical protein, authentic frameshift",misfolded
4317,MG_450_MONOMER,degV family protein,misfolded
4318,MG_451_MONOMER,translation elongation factor Tu,misfolded
4319,MG_452_MONOMER,"membrane protein, putative",misfolded
4320,MG_453_MONOMER,UTP-glucose-1-phosphate uridylyltransferase,misfolded
4321,MG_454_MONOMER,thiol-dependent peroxidase,misfolded
4322,MG_455_MONOMER,tyrosyl-tRNA synthetase,misfolded
4323,MG_456_MONOMER,,misfolded
4324,MG_457_MONOMER,ATP-dependent metalloprotease FtsH,misfolded
4325,MG_458_MONOMER,hypoxanthine phosphoribosyltransferase,misfolded
4326,MG_459_MONOMER,"putative 2-C-methyl-D-erythritol-2,4-cyclodiphosphate synthase",misfolded
4327,MG_460_MONOMER,L-lactate dehydrogenase/malate dehydrogenase,misfolded
4328,MG_461_MONOMER,HD domain protein,misfolded
4329,MG_462_MONOMER,glutamyl-tRNA synthetase,misfolded
4330,MG_463_MONOMER,dimethyladenosine transferase,misfolded
4331,MG_464_MONOMER,inner-membrane protein insertion factor,misfolded
4332,MG_465_MONOMER,ribonuclease P protein component,misfolded
4333,MG_466_MONOMER,ribosomal protein L34,misfolded
4334,MG_467_MONOMER,"salivaricin A ABC transporter, ATP-binding protein",misfolded
4335,MG_468_MONOMER,"salivaricin A ABC transporter, permease protein",misfolded
4336,MG_526_MONOMER,"salivaricin A ABC transporter, ATP-binding protein",misfolded
4337,MG_469_MONOMER,chromosomal replication initiator protein DnaA,misfolded
4338,MG_470_MONOMER,CobQ/CobB/MinD/ParA nucleotide binding domain,misfolded
4339,MG_001_MONOMER,"DNA polymerase III, beta subunit",damaged
4340,MG_002_MONOMER,DnaJ domain protein,damaged
4341,MG_003_MONOMER,"DNA gyrase, B subunit",damaged
4342,MG_004_MONOMER,"DNA gyrase, A subunit",damaged
4343,MG_005_MONOMER,seryl-tRNA synthetase,damaged
4344,MG_006_MONOMER,thymidylate kinase,damaged
4345,MG_007_MONOMER,"DNA polymerase III delta prime subunit, putative",damaged
4346,MG_008_MONOMER,tRNA modification GTPase TrmE,damaged
4347,MG_009_MONOMER,deoxyribonuclease,damaged
4348,MG_010_MONOMER,DNA primase-related protein,damaged
4349,MG_011_MONOMER,,damaged
4350,MG_012_MONOMER,alpha-L-glutamate ligase,damaged
4351,MG_013_MONOMER,methylenetetrahydrofolate dehydrogenase/methylenetetrahydrofolate cyclohydrolase,damaged
4352,MG_014_MONOMER,"multidrug ABC transporter, ATP-binding/permease protein",damaged
